1, -0.0314497, -0.0417915, 0.0165423, 15200
2, -0.0803841, -0.105777, 0.0418415, 500
3, -0.130605, -0.170461, 0.0671407, 600
4, -0.172127, -0.223086, 0.0871773, 500
5, -0.214706, -0.276113, 0.107214, 500
6, -0.258368, -0.329564, 0.127261, 600
7, -0.300666, -0.380164, 0.146025, 500
8, -0.353509, -0.443303, 0.169805, 500
9, -0.403732, -0.501845, 0.191539, 700
10, -0.438611, -0.54044, 0.204576, 600
