1, -0.0314479, -0.0417893, 0.0165414, 7500
2, -0.0779454, -0.102713, 0.0405579, 700
3, -0.12207, -0.159787, 0.0626803, 500
4, -0.153929, -0.20045, 0.0777435, 600
5, -0.184141, -0.238319, 0.0915099, 400
6, -0.212799, -0.273554, 0.104058, 1000
7, -0.239948, -0.306067, 0.115441, 600
8, -0.278968, -0.353095, 0.132728, 500
9, -0.315918, -0.396491, 0.148429, 900
10, -0.337577, -0.42027, 0.155621, 500
